Year,Month,Variable,101,102
2011,11,maxtemp,14.1790714,14.1790714
2011,12,maxtemp,7.453992,7.453992
2012,1,maxtemp,5.668935,5.668935
2012,2,maxtemp,8.9299957,8.9299957
2012,3,maxtemp,19.44326,19.44326
2012,4,maxtemp,21.31575,21.31575
2012,5,maxtemp,28.961582,28.961582
2012,6,maxtemp,34.231459,34.231459
2012,7,maxtemp,38.147884,38.147884
2012,8,maxtemp,35.169632,35.169632
2012,9,maxtemp,29.886538,29.886538
2012,10,maxtemp,20.252172,20.252172
2012,11,maxtemp,12.6539633,12.6539633
2012,12,maxtemp,5.229004,5.229004
1895,1,mintemp,-14.864378,-14.864378
1895,2,mintemp,-12.741617,-12.741617
1895,3,mintemp,-5.55502,-5.55502
1895,4,mintemp,8.474653,8.474653
1895,5,mintemp,12.6655948,12.6655948
1895,6,mintemp,17.7054048,17.7054048
1895,7,mintemp,19.163646,19.163646
1895,8,mintemp,18.511785,18.511785
1895,9,mintemp,15.66255,15.66255
1895,10,mintemp,6.0238838,6.0238838
1895,11,mintemp,-0.820217,-0.820217
1895,12,mintemp,-6.650406,-6.650406
1896,1,mintemp,-9.924986,-9.924986
1896,2,mintemp,-9.309801,-9.309801
1896,3,mintemp,-5.617537,-5.617537
1896,4,mintemp,7.2856264,7.2856264
1896,5,mintemp,15.0103426,15.0103426
1896,6,mintemp,17.9454274,17.9454274
1896,7,mintemp,20.1874275,20.1874275
1896,8,mintemp,18.5877695,18.5877695
1896,9,mintemp,13.3230782,13.3230782
1896,10,mintemp,7.025956,7.025956
1896,11,mintemp,-4.199965,-4.199965
1896,12,mintemp,-4.982088,-4.982088
1897,1,mintemp,-14.348953,-14.348953
1897,2,mintemp,-9.181414,-9.181414
1897,3,mintemp,-5.747983,-5.747983
1897,4,mintemp,6.1947515,6.1947515
1897,5,mintemp,11.4563242,11.4563242
1897,6,mintemp,16.219478,16.219478
1897,7,mintemp,22.149408,22.149408
1897,8,mintemp,18.151907,18.151907
1897,9,mintemp,17.875668,17.875668
1897,10,mintemp,10.63688433,10.63688433
1897,11,mintemp,-2.208344,-2.208344
1897,12,mintemp,-11.874704,-11.874704
1898,1,mintemp,-9.762205,-9.762205
1898,2,mintemp,-10.247236,-10.247236
1898,3,mintemp,-1.721311,-1.721311
1898,4,mintemp,4.590358,4.590358
1898,5,mintemp,11.6627465,11.6627465
1898,6,mintemp,17.914581,17.914581
1898,7,mintemp,20.070197,20.070197
1898,8,mintemp,19.372335,19.372335
1898,9,mintemp,15.3603997,15.3603997
1898,10,mintemp,8.4902712,8.4902712
1898,11,mintemp,-1.267158,-1.267158
1898,12,mintemp,-11.078606,-11.078606
1899,1,mintemp,-14.598286,-14.598286
1899,2,mintemp,-15.40571,-15.40571
1899,3,mintemp,-11.353497,-11.353497
1899,4,mintemp,6.1943007,6.1943007
1899,5,mintemp,11.84742,11.84742
1899,6,mintemp,18.072829,18.072829
1899,7,mintemp,20.566099,20.566099
1899,8,mintemp,20.683183,20.683183
1899,9,mintemp,13.306796,13.306796
1899,10,mintemp,10.45593715,10.45593715
1899,11,mintemp,6.1932325,6.1932325
1899,12,mintemp,-6.628235,-6.628235
1900,1,mintemp,-7.827328,-7.827328
1900,2,mintemp,-16.255638,-16.255638
1900,3,mintemp,-5.504537,-5.504537
1900,4,mintemp,8.5278808,8.5278808
1900,5,mintemp,12.798729,12.798729
1900,6,mintemp,17.8374295,17.8374295
1900,7,mintemp,18.799135,18.799135
1900,8,mintemp,23.436523,23.436523
1900,9,mintemp,16.2444158,16.2444158
1900,10,mintemp,14.0453873,14.0453873
1900,11,mintemp,-0.813008,-0.813008
1900,12,mintemp,-6.301334,-6.301334
1901,1,mintemp,-12.402857,-12.402857
1901,2,mintemp,-13.832436,-13.832436
1901,3,mintemp,-3.602998,-3.602998
1901,4,mintemp,7.416612,7.416612
1901,5,mintemp,13.2454267,13.2454267
1901,6,mintemp,18.027701,18.027701
1901,7,mintemp,22.544156,22.544156
1901,8,mintemp,20.156137,20.156137
1901,9,mintemp,14.10209,14.10209
1901,10,mintemp,8.7680502,8.7680502
1901,11,mintemp,-0.561385,-0.561385
1901,12,mintemp,-9.234789,-9.234789
1902,1,mintemp,-10.307112,-10.307112
1902,2,mintemp,-9.207016,-9.207016
1902,3,mintemp,1.079844,1.079844
1902,4,mintemp,5.252402,5.252402
1902,5,mintemp,13.9217613,13.9217613
1902,6,mintemp,16.031363,16.031363
1902,7,mintemp,20.587644,20.587644
1902,8,mintemp,17.9407253,17.9407253
1902,9,mintemp,13.0549529,13.0549529
1902,10,mintemp,8.391815,8.391815
1902,11,mintemp,3.615652,3.615652
1902,12,mintemp,-9.815325,-9.815325
1903,1,mintemp,-13.075613,-13.075613
1903,2,mintemp,-12.998995,-12.998995
1903,3,mintemp,-1.079824,-1.079824
1903,4,mintemp,6.3688812,6.3688812
1903,5,mintemp,13.4150844,13.4150844
1903,6,mintemp,15.9421096,15.9421096
1903,7,mintemp,19.960372,19.960372
1903,8,mintemp,17.4925785,17.4925785
1903,9,mintemp,13.3089392,13.3089392
1903,10,mintemp,9.303133,9.303133
1903,11,mintemp,-2.690353,-2.690353
1903,12,mintemp,-13.859625,-13.859625
1904,1,mintemp,-16.616058,-16.616058
1904,2,mintemp,-17.925934,-17.925934
1904,3,mintemp,-5.191672,-5.191672
1904,4,mintemp,3.879784,3.879784
1904,5,mintemp,11.5115354,11.5115354
1904,6,mintemp,17.464562,17.464562
1904,7,mintemp,18.198545,18.198545
1904,8,mintemp,17.7289977,17.7289977
1904,9,mintemp,13.8317127,13.8317127
1904,10,mintemp,10.01866845,10.01866845
1904,11,mintemp,3.327868,3.327868
1904,12,mintemp,-9.61902,-9.61902
1905,1,mintemp,-14.824635,-14.824635
1905,2,mintemp,-13.090963,-13.090963
1905,3,mintemp,-0.036695,-0.036695
1905,4,mintemp,5.241594,5.241594
1905,5,mintemp,10.694774,10.694774
1905,6,mintemp,17.134046,17.134046
1905,7,mintemp,20.64408,20.64408
1905,8,mintemp,20.374955,20.374955
1905,9,mintemp,16.8368907,16.8368907
1905,10,mintemp,8.4491329,8.4491329
1905,11,mintemp,1.70833,1.70833
1905,12,mintemp,-5.778183,-5.778183
1906,1,mintemp,-7.7901,-7.7901
1906,2,mintemp,-12.487057,-12.487057
1906,3,mintemp,-6.604473,-6.604473
1906,4,mintemp,8.4642531,8.4642531
1906,5,mintemp,11.8624251,11.8624251
1906,6,mintemp,19.116612,19.116612
1906,7,mintemp,20.96832,20.96832
1906,8,mintemp,20.200978,20.200978
1906,9,mintemp,17.4242916,17.4242916
1906,10,mintemp,9.38545465,9.38545465
1906,11,mintemp,2.8890023,2.8890023
1906,12,mintemp,-8.461979,-8.461979
1907,1,mintemp,-15.941942,-15.941942
1907,2,mintemp,-10.691755,-10.691755
1907,3,mintemp,-2.669389,-2.669389
1907,4,mintemp,2.3313317,2.3313317
1907,5,mintemp,7.145123,7.145123
1907,6,mintemp,17.862126,17.862126
1907,7,mintemp,19.905553,19.905553
1907,8,mintemp,19.379917,19.379917
1907,9,mintemp,15.0306463,15.0306463
1907,10,mintemp,7.7405121,7.7405121
1907,11,mintemp,2.4248595,2.4248595
1907,12,mintemp,-5.453824,-5.453824
1908,1,mintemp,-8.947166,-8.947166
1908,2,mintemp,-6.55085,-6.55085
1908,3,mintemp,-3.3476925,-3.3476925
1908,4,mintemp,7.0202045,7.0202045
1908,5,mintemp,12.293969,12.293969
1908,6,mintemp,18.513282,18.513282
1908,7,mintemp,20.724201,20.724201
1908,8,mintemp,18.619228,18.619228
1908,9,mintemp,17.156901,17.156901
1908,10,mintemp,10.86214805,10.86214805
1908,11,mintemp,2.8824134,2.8824134
1908,12,mintemp,-6.973536,-6.973536
1909,1,mintemp,-12.688725,-12.688725
1909,2,mintemp,-10.364908,-10.364908
1909,3,mintemp,-2.067958,-2.067958
1909,4,mintemp,3.27511,3.27511
1909,5,mintemp,11.0825266,11.0825266
1909,6,mintemp,18.763393,18.763393
1909,7,mintemp,21.314504,21.314504
1909,8,mintemp,22.136799,22.136799
1909,9,mintemp,15.008726,15.008726
1909,10,mintemp,9.536306,9.536306
1909,11,mintemp,4.1526756,4.1526756
1909,12,mintemp,-7.638113,-7.638113
1910,1,mintemp,-9.207645,-9.207645
1910,2,mintemp,-13.349726,-13.349726
1910,3,mintemp,4.299903,4.299903
1910,4,mintemp,8.6158311,8.6158311
1910,5,mintemp,10.04842647,10.04842647
1910,6,mintemp,19.245076,19.245076
1910,7,mintemp,20.655571,20.655571
1910,8,mintemp,18.632239,18.632239
1910,9,mintemp,14.896757,14.896757
1910,10,mintemp,10.64512956,10.64512956
1910,11,mintemp,0.29675,0.29675
1910,12,mintemp,-9.38359,-9.38359
1911,1,mintemp,-15.711306,-15.711306
1911,2,mintemp,-8.193495,-8.193495
1911,3,mintemp,0.117907,0.117907
1911,4,mintemp,6.5752215,6.5752215
1911,5,mintemp,13.4803543,13.4803543
1911,6,mintemp,19.901043,19.901043
1911,7,mintemp,19.886953,19.886953
1911,8,mintemp,18.308925,18.308925
1911,9,mintemp,14.2180715,14.2180715
1911,10,mintemp,8.1928802,8.1928802
1911,11,mintemp,-4.011749,-4.011749
1911,12,mintemp,-3.863228,-3.863228
1912,1,mintemp,-21.725595,-21.725595
1912,2,mintemp,-12.119389,-12.119389
1912,3,mintemp,-7.429129,-7.429129
1912,4,mintemp,6.5696697,6.5696697
1912,5,mintemp,12.6558056,12.6558056
1912,6,mintemp,15.99261,15.99261
1912,7,mintemp,20.945164,20.945164
1912,8,mintemp,18.54637,18.54637
1912,9,mintemp,15.456603,15.456603
1912,10,mintemp,9.08425134,9.08425134
1912,11,mintemp,2.787042,2.787042
1912,12,mintemp,-5.951591,-5.951591
1913,1,mintemp,-14.57161,-14.57161
1913,2,mintemp,-13.692225,-13.692225
1913,3,mintemp,-7.511152,-7.511152
1913,4,mintemp,7.9522185,7.9522185
1913,5,mintemp,10.75541246,10.75541246
1913,6,mintemp,18.641562,18.641562
1913,7,mintemp,19.706354,19.706354
1913,8,mintemp,20.576648,20.576648
1913,9,mintemp,15.0638943,15.0638943
1913,10,mintemp,7.5338335,7.5338335
1913,11,mintemp,4.612082,4.612082
1913,12,mintemp,-0.755398,-0.755398
1914,1,mintemp,-8.156424,-8.156424
1914,2,mintemp,-17.616224,-17.616224
1914,3,mintemp,-2.865146,-2.865146
1914,4,mintemp,5.7261686,5.7261686
1914,5,mintemp,14.4447103,14.4447103
1914,6,mintemp,17.8359857,17.8359857
1914,7,mintemp,21.921209,21.921209
1914,8,mintemp,19.357517,19.357517
1914,9,mintemp,15.793276,15.793276
1914,10,mintemp,12.3309472,12.3309472
1914,11,mintemp,1.91671,1.91671
1914,12,mintemp,-10.570194,-10.570194
1915,1,mintemp,-11.691963,-11.691963
1915,2,mintemp,-4.435265,-4.435265
1915,3,mintemp,-1.3011,-1.3011
1915,4,mintemp,11.2317908,11.2317908
1915,5,mintemp,11.3251568,11.3251568
1915,6,mintemp,15.809024,15.809024
1915,7,mintemp,18.867845,18.867845
1915,8,mintemp,17.451553,17.451553
1915,9,mintemp,15.2711215,15.2711215
1915,10,mintemp,10.09762662,10.09762662
1915,11,mintemp,2.916131,2.916131
1915,12,mintemp,-4.021758,-4.021758
1916,1,mintemp,-15.452019,-15.452019
1916,2,mintemp,-13.36471,-13.36471
1916,3,mintemp,-5.615043,-5.615043
1916,4,mintemp,6.4848392,6.4848392
1916,5,mintemp,12.371179,12.371179
1916,6,mintemp,16.772785,16.772785
1916,7,mintemp,24.228932,24.228932
1916,8,mintemp,20.867154,20.867154
1916,9,mintemp,14.3077636,14.3077636
1916,10,mintemp,8.5837755,8.5837755
1916,11,mintemp,1.326336,1.326336
1916,12,mintemp,-11.698755,-11.698755
1917,1,mintemp,-15.662203,-15.662203
1917,2,mintemp,-15.874842,-15.874842
1917,3,mintemp,-2.680974,-2.680974
1917,4,mintemp,6.2160487,6.2160487
1917,5,mintemp,11.0177968,11.0177968
1917,6,mintemp,16.937109,16.937109
1917,7,mintemp,22.814553,22.814553
1917,8,mintemp,19.077245,19.077245
1917,9,mintemp,16.5673265,16.5673265
1917,10,mintemp,5.5640473,5.5640473
1917,11,mintemp,4.625059,4.625059
1917,12,mintemp,-13.944387,-13.944387
1918,1,mintemp,-16.191013,-16.191013
1918,2,mintemp,-11.140522,-11.140522
1918,3,mintemp,1.961767,1.961767
1918,4,mintemp,5.570446,5.570446
1918,5,mintemp,13.0651248,13.0651248
1918,6,mintemp,18.235642,18.235642
1918,7,mintemp,20.3131075,20.3131075
1918,8,mintemp,20.081475,20.081475
1918,9,mintemp,10.82865,10.82865
1918,10,mintemp,9.978085825,9.978085825
1918,11,mintemp,4.961862,4.961862
1918,12,mintemp,-2.069188,-2.069188
1919,1,mintemp,-7.09681,-7.09681
1919,2,mintemp,-8.505903,-8.505903
1919,3,mintemp,-2.411133,-2.411133
1919,4,mintemp,7.7340102,7.7340102
1919,5,mintemp,13.4091115,13.4091115
1919,6,mintemp,21.427789,21.427789
1919,7,mintemp,22.393212,22.393212
1919,8,mintemp,20.288848,20.288848
1919,9,mintemp,15.343887,15.343887
1919,10,mintemp,6.6371412,6.6371412
1919,11,mintemp,-2.4573765,-2.4573765
1919,12,mintemp,-12.402784,-12.402784
1920,1,mintemp,-15.058172,-15.058172
1920,2,mintemp,-9.631361,-9.631361
1920,3,mintemp,-1.4560375,-1.4560375
1920,4,mintemp,3.1710596,3.1710596
1920,5,mintemp,12.8231246,12.8231246
1920,6,mintemp,18.86306,18.86306
1920,7,mintemp,20.228096,20.228096
1920,8,mintemp,19.162195,19.162195
1920,9,mintemp,17.6163116,17.6163116
1920,10,mintemp,12.8284233,12.8284233
1920,11,mintemp,1.481081,1.481081
1920,12,mintemp,-3.656762,-3.656762
1921,1,mintemp,-7.63206,-7.63206
1921,2,mintemp,-5.576439,-5.576439
1921,3,mintemp,-2.011275,-2.011275
1921,4,mintemp,8.5470512,8.5470512
1921,5,mintemp,13.910848,13.910848
1921,6,mintemp,21.133241,21.133241
1921,7,mintemp,24.347384,24.347384
1921,8,mintemp,19.740685,19.740685
1921,9,mintemp,17.0965285,17.0965285
1921,10,mintemp,10.22267923,10.22267923
1921,11,mintemp,-1.165633,-1.165633
1921,12,mintemp,-6.804728,-6.804728
1922,1,mintemp,-12.420334,-12.420334
1922,2,mintemp,-12.394674,-12.394674
1922,3,mintemp,-0.671292,-0.671292
1922,4,mintemp,7.4662337,7.4662337
1922,5,mintemp,16.5408797,16.5408797
1922,6,mintemp,19.307869,19.307869
1922,7,mintemp,20.359519,20.359519
1922,8,mintemp,20.643343,20.643343
1922,9,mintemp,16.498581,16.498581
1922,10,mintemp,10.59669286,10.59669286
1922,11,mintemp,6.2614946,6.2614946
1922,12,mintemp,-9.487003,-9.487003
1923,1,mintemp,-11.099781,-11.099781
1923,2,mintemp,-14.251112,-14.251112
1923,3,mintemp,-8.568783,-8.568783
1923,4,mintemp,5.9546323,5.9546323
1923,5,mintemp,12.8333828,12.8333828
1923,6,mintemp,19.971786,19.971786
1923,7,mintemp,22.527068,22.527068
1923,8,mintemp,17.729572,17.729572
1923,9,mintemp,15.979083,15.979083
1923,10,mintemp,9.6317886,9.6317886
1923,11,mintemp,4.9145145,4.9145145
1923,12,mintemp,-1.934451,-1.934451
1924,1,mintemp,-17.112831,-17.112831
1924,2,mintemp,-6.620386,-6.620386
1924,3,mintemp,-0.866224,-0.866224
1924,4,mintemp,6.7137897,6.7137897
1924,5,mintemp,9.77114317,9.77114317
1924,6,mintemp,16.3761272,16.3761272
1924,7,mintemp,19.633811,19.633811
1924,8,mintemp,18.876067,18.876067
1924,9,mintemp,14.0593605,14.0593605
1924,10,mintemp,12.1918335,12.1918335
1924,11,mintemp,0.92884,0.92884
1924,12,mintemp,-13.598244,-13.598244
1925,1,mintemp,-11.95803,-11.95803
1925,2,mintemp,-7.767876,-7.767876
1925,3,mintemp,-0.16627,-0.16627
1925,4,mintemp,9.04087484,9.04087484
1925,5,mintemp,10.9678727,10.9678727
1925,6,mintemp,18.688528,18.688528
1925,7,mintemp,20.640175,20.640175
1925,8,mintemp,21.106957,21.106957
1925,9,mintemp,17.110452,17.110452
1925,10,mintemp,5.7110047,5.7110047
1925,11,mintemp,0.700003,0.700003
1925,12,mintemp,-7.96544,-7.96544
1926,1,mintemp,-10.11095,-10.11095
1926,2,mintemp,-6.709774,-6.709774
1926,3,mintemp,-4.416756,-4.416756
1926,4,mintemp,4.6640496,4.6640496
1926,5,mintemp,13.2191153,13.2191153
1926,6,mintemp,16.423419,16.423419
1926,7,mintemp,20.624847,20.624847
1926,8,mintemp,20.231181,20.231181
1926,9,mintemp,14.478203,14.478203
1926,10,mintemp,8.7322708,8.7322708
1926,11,mintemp,-1.251649,-1.251649
1926,12,mintemp,-10.159855,-10.159855
1927,1,mintemp,-12.494785,-12.494785
1927,2,mintemp,-7.890182,-7.890182
1927,3,mintemp,1.528427,1.528427
1927,4,mintemp,7.0955815,7.0955815
1927,5,mintemp,11.8374768,11.8374768
1927,6,mintemp,17.5628633,17.5628633
1927,7,mintemp,19.444065,19.444065
1927,8,mintemp,17.272942,17.272942
1927,9,mintemp,17.52045,17.52045
1927,10,mintemp,10.27723283,10.27723283
1927,11,mintemp,-0.750158,-0.750158
1927,12,mintemp,-13.552774,-13.552774
1928,1,mintemp,-10.672213,-10.672213
1928,2,mintemp,-7.59136,-7.59136
1928,3,mintemp,-2.97854,-2.97854
1928,4,mintemp,3.8158326,3.8158326
1928,5,mintemp,13.5996623,13.5996623
1928,6,mintemp,16.66834,16.66834
1928,7,mintemp,21.169822,21.169822
1928,8,mintemp,20.37895,20.37895
1928,9,mintemp,14.46847,14.46847
1928,10,mintemp,10.5335976,10.5335976
1928,11,mintemp,4.604336,4.604336
1928,12,mintemp,-2.974968,-2.974968
1929,1,mintemp,-18.928621,-18.928621
1929,2,mintemp,-12.86573,-12.86573
1929,3,mintemp,0.963847,0.963847
1929,4,mintemp,7.2515757,7.2515757
1929,5,mintemp,10.714345,10.714345
1929,6,mintemp,16.698977,16.698977
1929,7,mintemp,21.184802,21.184802
1929,8,mintemp,19.7625065,19.7625065
1929,9,mintemp,14.6100936,14.6100936
1929,10,mintemp,10.45830908,10.45830908
1929,11,mintemp,-0.332053,-0.332053
1929,12,mintemp,-7.915236,-7.915236
1930,1,mintemp,-16.229448,-16.229448
1930,2,mintemp,-4.871718,-4.871718
1930,3,mintemp,-2.077284,-2.077284
1930,4,mintemp,7.360274,7.360274
1930,5,mintemp,13.4321575,13.4321575
1930,6,mintemp,19.614534,19.614534
1930,7,mintemp,21.284754,21.284754
1930,8,mintemp,20.405921,20.405921
1930,9,mintemp,14.5914207,14.5914207
1930,10,mintemp,9.84698312,9.84698312
1930,11,mintemp,2.659537,2.659537
1930,12,mintemp,-4.375164,-4.375164
1931,1,mintemp,-5.228913,-5.228913
1931,2,mintemp,-2.045279,-2.045279
1931,3,mintemp,0.206846,0.206846
1931,4,mintemp,7.2280762,7.2280762
1931,5,mintemp,12.3865244,12.3865244
1931,6,mintemp,20.28709,20.28709
1931,7,mintemp,22.313096,22.313096
1931,8,mintemp,20.04857,20.04857
1931,9,mintemp,18.101222,18.101222
1931,10,mintemp,12.9801228,12.9801228
1931,11,mintemp,5.8314567,5.8314567
1931,12,mintemp,-0.090287,-0.090287
1932,1,mintemp,-5.999599,-5.999599
1932,2,mintemp,-9.606094,-9.606094
1932,3,mintemp,-6.498178,-6.498178
1932,4,mintemp,6.7461555,6.7461555
1932,5,mintemp,13.5164728,13.5164728
1932,6,mintemp,20.0505085,20.0505085
1932,7,mintemp,21.310262,21.310262
1932,8,mintemp,20.512841,20.512841
1932,9,mintemp,14.1712337,14.1712337
1932,10,mintemp,8.5404614,8.5404614
1932,11,mintemp,-0.588314,-0.588314
1932,12,mintemp,-9.484875,-9.484875
1933,1,mintemp,-8.008924,-8.008924
1933,2,mintemp,-13.34031,-13.34031
1933,3,mintemp,-1.801076,-1.801076
1933,4,mintemp,6.411609,6.411609
1933,5,mintemp,13.8370101,13.8370101
1933,6,mintemp,20.9271555,20.9271555
1933,7,mintemp,21.924417,21.924417
1933,8,mintemp,19.340981,19.340981
1933,9,mintemp,17.2406697,17.2406697
1933,10,mintemp,7.1953745,7.1953745
1933,11,mintemp,-0.776162,-0.776162
1933,12,mintemp,-11.850243,-11.850243
1934,1,mintemp,-7.540283,-7.540283
1934,2,mintemp,-11.596079,-11.596079
1934,3,mintemp,-5.040386,-5.040386
1934,4,mintemp,6.886098,6.886098
1934,5,mintemp,14.782469,14.782469
1934,6,mintemp,18.84269,18.84269
1934,7,mintemp,20.450057,20.450057
1934,8,mintemp,17.679733,17.679733
1934,9,mintemp,14.689344,14.689344
1934,10,mintemp,11.5341046,11.5341046
1934,11,mintemp,5.0306134,5.0306134
1934,12,mintemp,-9.973825,-9.973825
1935,1,mintemp,-14.52884,-14.52884
1935,2,mintemp,-5.033314,-5.033314
1935,3,mintemp,-1.105751,-1.105751
1935,4,mintemp,5.8286543,5.8286543
1935,5,mintemp,10.9005645,10.9005645
1935,6,mintemp,17.2842546,17.2842546
1935,7,mintemp,24.058601,24.058601
1935,8,mintemp,21.0855055,21.0855055
1935,9,mintemp,13.6836207,13.6836207
1935,10,mintemp,9.3129898,9.3129898
1935,11,mintemp,-1.544831,-1.544831
1935,12,mintemp,-6.270912,-6.270912
1936,1,mintemp,-15.52109,-15.52109
1936,2,mintemp,-19.048641,-19.048641
1936,3,mintemp,-1.116737,-1.116737
1936,4,mintemp,3.160053,3.160053
1936,5,mintemp,14.3215756,14.3215756
1936,6,mintemp,16.7001185,16.7001185
1936,7,mintemp,22.6842785,22.6842785
1936,8,mintemp,20.818836,20.818836
1936,9,mintemp,16.3134875,16.3134875
1936,10,mintemp,6.4339745,6.4339745
1936,11,mintemp,-1.206341,-1.206341
1936,12,mintemp,-6.890608,-6.890608
1937,1,mintemp,-17.334919,-17.334919
1937,2,mintemp,-11.125755,-11.125755
1937,3,mintemp,-4.924633,-4.924633
1937,4,mintemp,6.92578,6.92578
1937,5,mintemp,13.5582533,13.5582533
1937,6,mintemp,17.9966598,17.9966598
1937,7,mintemp,21.679323,21.679323
1937,8,mintemp,22.886509,22.886509
1937,9,mintemp,15.4742856,15.4742856
1937,10,mintemp,8.2448682,8.2448682
1937,11,mintemp,1.235652,1.235652
1937,12,mintemp,-8.98494,-8.98494
1938,1,mintemp,-11.724169,-11.724169
1938,2,mintemp,-6.592066,-6.592066
1938,3,mintemp,2.0057817,2.0057817
1938,4,mintemp,6.4201639,6.4201639
1938,5,mintemp,12.9716182,12.9716182
1938,6,mintemp,18.83497,18.83497
1938,7,mintemp,21.214706,21.214706
1938,8,mintemp,21.892735,21.892735
1938,9,mintemp,15.2706337,15.2706337
1938,10,mintemp,12.0165095,12.0165095
1938,11,mintemp,0.546526,0.546526
1938,12,mintemp,-6.754229,-6.754229
1939,1,mintemp,-8.523788,-8.523788
1939,2,mintemp,-15.250519,-15.250519
1939,3,mintemp,-5.020279,-5.020279
1939,4,mintemp,4.781304,4.781304
1939,5,mintemp,13.8247433,13.8247433
1939,6,mintemp,19.0841675,19.0841675
1939,7,mintemp,21.959758,21.959758
1939,8,mintemp,20.897703,20.897703
1939,9,mintemp,15.8810363,15.8810363
1939,10,mintemp,9.20291936,9.20291936
1939,11,mintemp,3.613816,3.613816
1939,12,mintemp,-0.800656,-0.800656
1940,1,mintemp,-12.54119,-12.54119
1940,2,mintemp,-6.31641,-6.31641
1940,3,mintemp,-4.596757,-4.596757
1940,4,mintemp,5.8895106,5.8895106
1940,5,mintemp,11.6716607,11.6716607
1940,6,mintemp,17.1728244,17.1728244
1940,7,mintemp,20.990232,20.990232
1940,8,mintemp,20.60443,20.60443
1940,9,mintemp,16.9383335,16.9383335
1940,10,mintemp,12.1218483,12.1218483
1940,11,mintemp,0.088539,0.088539
1940,12,mintemp,-5.717721,-5.717721
1941,1,mintemp,-8.919697,-8.919697
1941,2,mintemp,-9.154877,-9.154877
1941,3,mintemp,-2.6080885,-2.6080885
1941,4,mintemp,11.0508853,11.0508853
1941,5,mintemp,15.5850554,15.5850554
1941,6,mintemp,19.708015,19.708015
1941,7,mintemp,22.858596,22.858596
1941,8,mintemp,20.5505705,20.5505705
1941,9,mintemp,17.48702,17.48702
1941,10,mintemp,10.6207081,10.6207081
1941,11,mintemp,3.4999104,3.4999104
1941,12,mintemp,-3.201094,-3.201094
1942,1,mintemp,-7.326822,-7.326822
1942,2,mintemp,-8.245855,-8.245855
1942,3,mintemp,2.2950253,2.2950253
1942,4,mintemp,9.43558466,9.43558466
1942,5,mintemp,11.3574347,11.3574347
1942,6,mintemp,18.375246,18.375246
1942,7,mintemp,20.347762,20.347762
1942,8,mintemp,20.715516,20.715516
1942,9,mintemp,14.2523193,14.2523193
1942,10,mintemp,9.67099237,9.67099237
1942,11,mintemp,1.034837,1.034837
1942,12,mintemp,-8.527836,-8.527836
1943,1,mintemp,-14.088465,-14.088465
1943,2,mintemp,-9.836008,-9.836008
1943,3,mintemp,-6.923416,-6.923416
1943,4,mintemp,6.00172,6.00172
1943,5,mintemp,12.0518506,12.0518506
1943,6,mintemp,18.850247,18.850247
1943,7,mintemp,22.575767,22.575767
1943,8,mintemp,20.777595,20.777595
1943,9,mintemp,13.703955,13.703955
1943,10,mintemp,9.73461425,9.73461425
1943,11,mintemp,0.614222,0.614222
1943,12,mintemp,-6.26793,-6.26793
1944,1,mintemp,-3.892597,-3.892597
1944,2,mintemp,-9.771404,-9.771404
1944,3,mintemp,-2.710452,-2.710452
1944,4,mintemp,5.2968493,5.2968493
1944,5,mintemp,14.547245,14.547245
1944,6,mintemp,18.894585,18.894585
1944,7,mintemp,21.460565,21.460565
1944,8,mintemp,20.803946,20.803946
1944,9,mintemp,16.409558,16.409558
1944,10,mintemp,9.8051582,9.8051582
1944,11,mintemp,6.9656706,6.9656706
1944,12,mintemp,-6.316978,-6.316978
1945,1,mintemp,-10.112804,-10.112804
1945,2,mintemp,-8.534794,-8.534794
1945,3,mintemp,3.0677214,3.0677214
1945,4,mintemp,5.878874,5.878874
1945,5,mintemp,9.36200386,9.36200386
1945,6,mintemp,16.2866282,16.2866282
1945,7,mintemp,20.584294,20.584294
1945,8,mintemp,20.615529,20.615529
1945,9,mintemp,14.79462,14.79462
1945,10,mintemp,8.0882455,8.0882455
1945,11,mintemp,1.7863865,1.7863865
1945,12,mintemp,-8.253395,-8.253395
1946,1,mintemp,-9.977924,-9.977924
1946,2,mintemp,-11.438221,-11.438221
1946,3,mintemp,3.7961817,3.7961817
1946,4,mintemp,8.3756528,8.3756528
1946,5,mintemp,11.4867722,11.4867722
1946,6,mintemp,18.0746,18.0746
1946,7,mintemp,21.428388,21.428388
1946,8,mintemp,19.3635025,19.3635025
1946,9,mintemp,15.011626,15.011626
1946,10,mintemp,9.83291292,9.83291292
1946,11,mintemp,0.945625,0.945625
1946,12,mintemp,-7.572474,-7.572474
1947,1,mintemp,-9.269064,-9.269064
1947,2,mintemp,-11.494879,-11.494879
1947,3,mintemp,-3.322847,-3.322847
1947,4,mintemp,5.5074887,5.5074887
1947,5,mintemp,10.7517025,10.7517025
1947,6,mintemp,17.3114905,17.3114905
1947,7,mintemp,21.756442,21.756442
1947,8,mintemp,23.099354,23.099354
1947,9,mintemp,15.1727037,15.1727037
1947,10,mintemp,14.0255165,14.0255165
1947,11,mintemp,-0.196784,-0.196784
1947,12,mintemp,-6.826935,-6.826935
1948,1,mintemp,-14.463257,-14.463257
1948,2,mintemp,-12.544102,-12.544102
1948,3,mintemp,-3.774889,-3.774889
1948,4,mintemp,7.9999766,7.9999766
1948,5,mintemp,11.553675,11.553675
